species,bone,bone_group,specimen,view,pca_x,pca_y
homo_naledi,rib,costilla,000026248,8,-4.427066746777801,-1.3976208097030978
homo_naledi,rib,costilla,000026248,9,-1.3461020632896656,1.103359637118877
homo_naledi,rib,costilla,000026248,10,-0.23393107230033247,1.3777981503253807
homo_naledi,rib,costilla,000026248,11,-1.6617179721906543,0.5016519319046362
homo_naledi,rib,costilla,000026248,12,-6.203210976174301,-2.159519938619176
homo_naledi,rib,costilla,000026248,13,-1.2889862137995192,0.28280165083863007
homo_naledi,rib,costilla,000026248,14,-0.7205366403604668,0.8105279398415239
homo_naledi,rib,costilla,000026248,15,-2.7811792383723013,1.061276600005305
homo_naledi,rib,costilla,000026248,16,-5.808207495361194,-0.8887174206963386
homo_naledi,rib,costilla,000026248,17,-3.4044409980827512,-0.1452795712447659
homo_naledi,rib,costilla,000026248,18,-0.09816091077135923,1.19464464466922
homo_naledi,rib,costilla,000026248,19,-0.4910925557384279,1.1396017176039124
homo_naledi,rib,costilla,000026248,20,-6.213306726063536,-0.41712560828998624
homo_naledi,rib,costilla,000026248,21,-3.2203764715135574,-2.451398552068224
homo_naledi,rib,costilla,000026248,22,-2.1697297521614525,0.030093616205695648
homo_naledi,rib,costilla,000026248,23,-5.670619038397304,-2.472758386769588
homo_naledi,sacrum,sacro,000006552,0,-5.70042020209925,-3.026416491202784
homo_naledi,sacrum,sacro,000006552,1,-5.638498571742744,-3.6640802568472064
homo_naledi,sacrum,sacro,000006552,2,-6.089108383717519,-3.4003088983985443
homo_naledi,sacrum,sacro,000006552,3,-4.853547216841288,-2.983355162567672
homo_naledi,sacrum,sacro,000006552,4,-5.569548391585933,-4.602697387341336
homo_naledi,sacrum,sacro,000006552,5,-4.784115737978256,-2.5755605655948406
homo_naledi,sacrum,sacro,000006552,6,-5.139871727979681,-3.852032074724408
homo_naledi,sacrum,sacro,000006552,7,-5.532828473628551,-4.910417359641213
homo_naledi,sacrum,sacro,000006552,8,-4.17733223095634,-2.5014484735154556
homo_naledi,sacrum,sacro,000006552,9,-4.746568388775213,-3.3925673416962385
homo_naledi,sacrum,sacro,000006552,10,-3.522464451435663,-3.2309972867049823
homo_naledi,sacrum,sacro,000006552,11,-3.027301071364018,-3.304066695570292
homo_naledi,sacrum,sacro,000006552,12,-4.419624213820826,-3.4528900304819024
homo_naledi,sacrum,sacro,000006552,13,-4.116961636150311,-2.864971622211445
homo_naledi,sacrum,sacro,000006552,14,-4.634549779547392,-3.6528053374976857
homo_naledi,sacrum,sacro,000006552,15,-2.330569673963691,-4.014851455532586
homo_naledi,sacrum,sacro,000006552,16,-3.6307263351475916,-3.3957078151431017
homo_naledi,sacrum,sacro,000006552,17,-4.41570439086477,-3.0903409803634383
